user_no,country,aov,avg_markdown
-5534948252927056788,sweden,312.0,-0.2
4071203640202496425,sweden,911.2,-0.63
-3818745970138400987,sweden,914.3,-0.33826087
-167779535109189368,sweden,917.6,-0.2
-2150329505332197191,sweden,562.24,-0.49782609
-7090184031969132632,sweden,253.28,-0.33285714
-3872148758774926054,sweden,958.9333333333334,-0.0875
-1451045583415928419,sweden,601.0,-0.26
9068977750626641555,sweden,239.2,-0.2
6967818194114007965,sweden,291.2,-0.5775
2473738961363194243,sweden,665.6,-0.525
-236073833673676258,sweden,573.3333333333334,-0.18526316
8769073076656983571,sweden,298.79999999999995,-0.39666667
-8333519426018872889,sweden,638.4,-0.125
4947941816623585490,sweden,394.0,-0.5
6032039916925666749,sweden,578.8000000000001,-0.12
-5008408057209485795,sweden,718.8,-0.49
-7035398921877639724,sweden,358.4,-0.52
-5647566183773794402,sweden,394.8,-0.54
-1970747416933124942,sweden,198.4,-0.145
-8876403202231108103,sweden,643.4000000000001,-0.238
-4819009011689083130,sweden,677.6,-0.265
-1766136433412872980,sweden,1123.4,-0.211875
6764058079313132501,sweden,355.6,-0.25333333
-852525807108564767,sweden,399.4666666666667,-0.58
-8010761095176786322,sweden,846.4,0.0
8572085099479625934,sweden,664.0,-0.375
-2725743990720731519,sweden,1053.44,-0.35666667
-7988862030689547178,sweden,544.6,-0.32857143
-8459473692037803638,sweden,6393.8,-0.18296296
4556261080023439914,sweden,598.8,-0.3325
-5215898072204253971,sweden,765.28,-0.25721154
5603473704726036367,sweden,625.2,-0.63
753933599015539812,sweden,3962.0,-0.08307692
4414724646184857450,sweden,660.0,-0.4925
3666260008049563807,sweden,721.6,-0.14333333
5142323235404790024,sweden,320.0,-0.574
7530035033292467334,sweden,495.2000000000001,-0.36
-3315417929662075485,sweden,635.6,-0.4025
-3386114155156215009,sweden,650.4,-0.135
-7007590611549158871,sweden,170.13333333333333,-0.41666667
409159517413282490,sweden,307.4,-0.444
-4631405749903465562,sweden,980.0,-0.39
3631933315586957715,sweden,491.2,-0.158
7456104944520948998,sweden,681.92,-0.29428571
2648520731792603602,sweden,559.2,-0.2
-2973505576417404253,sweden,687.2,-0.45
7927119935523581204,sweden,1119.2,-0.3
3958211607229797133,sweden,250.0,-0.165
-6698618723013426566,sweden,429.2000000000001,-0.37333333
7982763013247086633,sweden,1053.2,-0.24333333
1996520551512079673,sweden,498.8,-0.13111111
6678649114779398612,sweden,460.8,-0.08333333
-4162578350211978135,sweden,826.8,-0.35333333
-8970844359862232896,sweden,496.2,-0.19285714
-5599648100323184402,sweden,3034.4,-0.24652174
6718575819548817443,sweden,1939.6,-0.30545455
-5284952561528591382,sweden,439.6,-0.25
-1863165142815915213,sweden,457.6,-0.28
-2437476904364978427,sweden,708.2666666666668,-0.2125
1258461240322051622,sweden,1696.4,-0.42222222
-773268131128774312,sweden,910.4,-0.37714286
3574349306103452939,sweden,598.4,-0.4
9108665682494900155,sweden,1017.3853846153846,-0.29533333
-8979931594341524497,sweden,515.0666666666667,-0.34421053
-6358534694163652616,sweden,378.5142857142857,-0.39625
3579812968303932868,sweden,423.2,-0.15
-9100644804934494482,sweden,710.4,-0.2
-4343005463031262704,sweden,223.2,-0.2
95114231204792303,sweden,137.6,-0.47
-7027344028857658129,sweden,360.6666666666667,-0.1675
-8261678284480637477,sweden,697.92,-0.33357143
770328038375484611,sweden,936.5333333333332,-0.3324
-765348040983298112,sweden,1197.6,-0.2
-736542170842437120,sweden,283.2,-0.59
-4354647231692719708,sweden,672.2,-0.39545455
3210966762253257783,sweden,479.2,-0.52
-8688369277592253497,sweden,572.8,-0.32666667
-3039623338339037579,sweden,327.8,-0.52285714
6270700155380079206,sweden,349.8666666666666,-0.45714286
-3882345909482936109,sweden,227.2,-0.18666667
6009201527870604443,sweden,1596.0,-0.2
-5277951442894069134,sweden,1015.2,-0.74333333
6586819896684027412,sweden,301.6,-0.46666667
-6983475522599004140,sweden,181.2,-0.44
-3398360710010715543,sweden,245.2,-0.27
601710195595564994,sweden,119.2,-0.4
51189109865477752,sweden,479.2,-0.2
8039849974147507777,sweden,238.0,-0.255
-5252166118216473854,sweden,383.4,-0.51222222
4800817682905618773,sweden,885.6,-0.10333333
-2747926846554550473,sweden,386.24,-0.36125
6070862352763431211,sweden,159.2,-0.06
5257609459217697604,sweden,2437.2000000000003,-0.14571429
-5786819077022049888,sweden,4969.6,-0.13166667
8818089069452525356,sweden,730.6461538461538,-0.265
-5880617192917476334,sweden,3518.4,-0.5
-5124926512960261826,sweden,436.11428571428576,-0.47333333
-1277703343986610849,sweden,1004.0444444444444,-0.24896552
8091403385247891455,sweden,560.16,-0.20125
-2481280712097248510,sweden,1153.8,-0.46740741
3519990533999168824,sweden,431.6,-0.41166667
4486054785282284331,sweden,522.4,-0.445
1136201817896212476,sweden,208.4,-0.245
7949743226514648326,sweden,564.16,-0.405
6509623041239311182,sweden,668.8888888888889,-0.27913043
2761307954579748147,sweden,479.2000000000001,-0.265
-6802992557172282397,sweden,342.6666666666667,-0.21136364
5544406236652043701,sweden,523.8399999999999,-0.34666667
309961235363264401,sweden,397.6,-0.36571429
7459447430088518399,sweden,1393.6,-0.10833333
5536700348111307049,sweden,555.4666666666666,-0.60266667
1508897368691593889,sweden,594.08,-0.31333333
7712367910769969891,sweden,215.2,-0.4
-2185266000560843118,sweden,539.6,-0.322
7959484684919320779,sweden,515.6,-0.32833333
2542129142079061315,sweden,350.88,-0.49357143
-2084002875306360990,sweden,405.06666666666666,-0.3275
2087563656090468002,sweden,227.73333333333332,-0.425
-8979130112711190952,sweden,671.2,-0.44
7634663138437132735,sweden,961.0666666666668,-0.066
-6558318399452316607,sweden,2809.777777777778,-0.18324324
-5173137273823415164,sweden,291.2,-0.4225
1434741669669657869,sweden,411.2,-0.32
-1372911961966485978,sweden,334.4,-0.1
1783227043922759271,sweden,605.6,-0.57333333
2003197113093757863,sweden,257.2,-0.5525
6899444268851844601,sweden,569.6,-0.2
1267724247029622955,sweden,505.2,-0.296
184935970423517419,sweden,532.5333333333333,-0.12666667
-9174128245831267186,sweden,493.6,-0.59666667
4743525522305313616,sweden,796.4,-0.3125
-2379992580189273014,sweden,445.8666666666666,-0.22666667
8745065015476969099,sweden,263.2,-0.48
-1594908818399283438,sweden,357.12,-0.42090909
5037309247321116417,sweden,748.4,-0.22
-7371472947761237946,sweden,875.2,-0.42
-145666564946111221,sweden,359.2,-0.28
-4790422841043246386,sweden,1277.8285714285714,-0.15666667
4360100433383418070,sweden,3896.8,-0.29
2574100207473930144,sweden,565.8666666666667,-0.2525
-4370809062448164913,sweden,863.4,-0.37384615
839825694757144612,sweden,2770.0,-0.124
6458162871642007369,sweden,443.52,-0.33875
-6846767165717471195,sweden,205.8,-0.2
6173431082926272464,sweden,616.5333333333334,-0.3425
1212182279006498268,sweden,1534.0,-0.27333333
-472908352362543722,sweden,1580.4,-0.04
-6149841803240610901,sweden,551.6,-0.45923077
8007798586153704595,sweden,560.6,-0.56285714
2070838439189883201,sweden,693.0,-0.33583333
-2115722832569049726,sweden,334.88,-0.3525
-8467517303043857445,sweden,416.96,-0.125
-4878212648576014836,sweden,279.2,-0.44
-3395819184788493742,sweden,559.2,-0.49
7994431696660208618,sweden,878.4000000000001,-0.3775
3759025723982887580,sweden,1286.8,-0.24913043
-1553063030523802504,sweden,546.4,-0.355
-3892775659126702272,sweden,428.0,-0.28
-7126785642339515833,sweden,706.9333333333334,-0.12166667
4355304924196473185,sweden,432.6666666666667,-0.229
-6038908347486318645,sweden,258.1333333333333,-0.28
3142171411444119890,sweden,1837.6,-0.12666667
4240459967301748791,sweden,633.8666666666667,-0.42714286
2944819421327256649,sweden,959.2,-0.11
-2484751105129405064,sweden,539.2,-0.365
-4582013087303521903,sweden,1220.8,-0.36
-8594600534411987100,sweden,479.2,-0.2
-4816881004398429556,sweden,732.9142857142857,-0.30125
-2540812803867498100,sweden,665.8,-0.24636364
6833309235899189122,sweden,441.6,-0.58
1655614276675884082,sweden,727.5555555555555,-0.24227273
343050059954683892,sweden,810.8,-0.31428571
801225325170207350,sweden,942.8444444444444,-0.20348485
-6185240375863623760,sweden,296.53333333333336,-0.37
-2537599923467006760,sweden,1261.6,-0.33
6216326632740453204,sweden,652.0,-0.195
3474890863533966539,sweden,506.13333333333327,-0.40714286
-1716523930864688896,sweden,275.2,-0.245
-3323917931070993172,sweden,409.0285714285714,-0.32916667
-7805319136596646762,sweden,754.4000000000001,-0.32
-2836284374603988309,sweden,208.0,-0.41333333
1918394701697747695,sweden,403.3142857142857,-0.24294118
-6454331202901539035,sweden,508.8,-0.4
132470917756041550,sweden,873.6,-0.17777778
-6142087283160334839,sweden,808.2666666666668,-0.145
-5160741981458758381,sweden,820.6153846153846,-0.39
-609386881344826742,sweden,389.4,-0.24571429
-7877987013312948203,sweden,288.0,-0.305
-1187749974941747267,sweden,548.2,-0.185
-2923169366949835201,sweden,379.3066666666667,-0.44666667
6719024324468912923,sweden,966.9714285714286,-0.22611111
1822303289140534354,sweden,423.2,-0.12333333
6597918865450161608,sweden,502.4,-0.36
-334190752761369504,sweden,202.4,-0.595
2233695409235451836,sweden,399.2,-0.21666667
1681785532124471963,sweden,588.2285714285715,-0.39733333
-4267896648159590126,sweden,227.6,-0.205
-6255945501587858363,sweden,731.5999999999999,-0.485
-996697080716962617,sweden,538.4,-0.32
-7134971093200313861,sweden,498.8,-0.17666667
4014844731144317603,sweden,1063.2,-0.44
3029540576973201852,sweden,252.4,-0.41666667
8281273124714899936,sweden,1064.8,-0.20333333
7611419023766472504,sweden,1199.2,-0.35
-8259008535989313651,sweden,300.0,-0.635
7051428459756634318,sweden,570.8,-0.42625
9168096476631047154,sweden,239.2,-0.44
7547011609054920582,sweden,598.8,-0.4625
753901999805711575,sweden,502.4,-0.38333333
6328308115557499807,sweden,431.2,-0.355
-681140087274297624,sweden,478.80000000000007,-0.26666667
7568885882040574234,sweden,854.4000000000001,-0.12
5584963608613877592,sweden,625.5111111111112,-0.3328
-5580803517493348422,sweden,519.6,-0.13666667
-8448222502866067071,sweden,384.8,-0.695
4772614614605232322,sweden,399.2000000000001,-0.32
-3861670145228171126,sweden,683.2,-0.375
4405413272310602003,sweden,1269.3333333333333,-0.18545455
-8359926126799929290,sweden,458.4,-0.625
5320263390879091268,sweden,1494.6666666666667,-0.27222222
132895503213526421,sweden,720.342857142857,-0.364
-9152886376561804839,sweden,499.84,-0.27285714
-5147496616413821469,sweden,645.1200000000001,-0.32571429
-9203969487856982418,sweden,490.9528571428572,-0.21666667
8078723938306492189,sweden,1287.0857142857144,-0.265
1031895448555871881,sweden,844.0,-0.076
-8471275852134188749,sweden,1317.2,-0.34090909
813242500507189939,sweden,745.3333333333334,-0.179
260018616723888015,sweden,798.4,-0.6
-1381902387443038772,sweden,347.4666666666667,-0.54833333
-1726365689633148165,sweden,239.2,-0.4
-8899965058888511854,sweden,477.2,-0.17
697336655074038152,sweden,445.8666666666666,-0.14625
-5713902284006856098,sweden,638.4,-0.2
3729662791633557057,sweden,498.8,-0.4
-4147953240275612191,sweden,1407.1,-0.20044118
-4261777620513580696,sweden,1744.0,-0.27333333
-4391705387201117321,sweden,420.0,0.0
2042173866988547855,sweden,493.2,-0.16
-551850837403917467,sweden,790.56,-0.18111111
4118747951599523065,sweden,612.8,-0.12
2669393639675042769,sweden,195.2,-0.44
-903948729841650849,sweden,348.0,0.0
-2409557174849228082,sweden,343.20000000000005,-0.45
-8830574306920439224,sweden,359.2,-0.5
2707897928877778594,sweden,316.5,-0.29384615
-6432563673510985348,sweden,720.2666666666665,-0.40583333
-3512342092526167778,sweden,215.02,-0.376
1903767038074891949,sweden,635.7333333333333,-0.35428571
2052616883509631187,sweden,401.8,-0.41578947
1911868552825929806,sweden,642.08,-0.471875
-2217099706107250810,sweden,596.5333333333333,-0.412
-970839054088824443,sweden,360.0,-0.46
-5124953566379403673,sweden,319.2,-0.47
-8095201092458409142,sweden,621.2,-0.39857143
8151022550263475809,sweden,612.1600000000001,-0.34111111
540091187067328971,sweden,550.4,-0.19
-4565891269831399761,sweden,612.0,-0.338
-8711337664025540759,sweden,558.88,-0.475
794469127803243389,sweden,346.4,-0.28625
-2846822337268683133,sweden,238.4,-0.055
-7400103631004868710,sweden,261.3333333333333,-0.2675
619236144020834558,sweden,399.2,-0.5
-2447307845309419863,sweden,890.9333333333334,-0.156
-1851724520642453768,sweden,1018.8,-0.39285714
-2425821346728080614,sweden,444.4,-0.352
7805182093013318455,sweden,320.9,-0.31545455
-7361721395783154419,sweden,320.0,-0.19333333
792310589893414627,sweden,712.2,-0.44166667
5872133115077326911,sweden,652.0,-0.36142857
-5788474856875863546,sweden,419.2000000000001,-0.49
468720390837644647,sweden,585.3333333333334,-0.26416667
9100247086562143495,sweden,803.2,-0.13888889
-738964208912417407,sweden,440.5333333333333,-0.476
-4007020924243442121,sweden,966.9714285714286,-0.44407407
-6075140173425504431,sweden,603.2,-0.16
-1457641121406718789,sweden,566.6666666666666,-0.36166667
8609160877739431055,sweden,795.04,-0.415
415299287754650168,sweden,798.8,-0.396
6558796928352961049,sweden,357.6,-0.67
3515953410935506519,sweden,408.8,-0.51
5554063573858795722,sweden,1628.4,-0.36416667
4625207431433837228,sweden,657.8105263157895,-0.48596774
420949457467908607,sweden,738.4,-0.32166667
-328872454621513810,sweden,468.26666666666665,-0.39166667
1712645039765362019,sweden,215.2,-0.76
2732910688699545062,sweden,767.2,-0.22
3066400486581300312,sweden,736.8,-0.27666667
-5664797220466114638,sweden,874.0,-0.3
-4637949616519195598,sweden,300.0,-0.2
-7037691216869353088,sweden,641.2,-0.605
-2577194877132999175,sweden,1999.2,-0.50285714
-3156564549625387971,sweden,744.5714285714286,-0.363125
-6818002301457258701,sweden,395.2,-0.135
7498458005570936220,sweden,536.0,-0.35526316
7466053626212909918,sweden,804.0,-0.236
-6584468036591884158,sweden,829.0666666666666,-0.36363636
-9136416369101042317,sweden,862.4,-0.53111111
3642715332412692207,sweden,462.4,-0.20285714
-8806500110093913618,sweden,714.2,-0.50111111
-4833961796451217533,sweden,856.4800000000001,-0.27888889
297382235891976275,sweden,383.2,-0.29428571
-905289930311775855,sweden,727.2,-0.44
-8709277438226794189,sweden,545.8666666666667,-0.50727273
6538052273923405910,sweden,665.6,-0.4392
-6292711045454513897,sweden,2639.2,-0.27
-3931181686109802376,sweden,279.2,-0.33
7172687372155196785,sweden,181.6,-0.39
-8747101862037203475,sweden,279.2,-0.48
4457381094429175622,sweden,669.8,-0.347
-6848005227731941623,sweden,562.4,-0.57
-1395532212480124734,sweden,1001.6,-0.37777778
8811730812465842780,sweden,680.5333333333333,-0.33375
546106815883350892,sweden,310.4,-0.555
-5386295647659144768,sweden,207.2,-0.43333333
-3962049808753150962,sweden,245.6,-0.14333333
4341590264962532082,sweden,472.8,-0.53
-8092488690140070143,sweden,781.6,-0.26384615
-6257785476204687364,sweden,518.4,-0.28666667
657267556714609446,sweden,1618.8,-0.27333333
-8188834022217311947,sweden,139.2,-0.6
-5889926330244731848,sweden,1053.6,-0.354
-4977427635343598085,sweden,1074.4,-0.095
6364906970682641208,sweden,460.5333333333333,-0.26666667
-1078612392131386190,sweden,288.8,-0.13333333
-443514050987827732,sweden,618.9499999999999,-0.47644444
7720237685709773038,sweden,502.6666666666667,-0.288
8932982012395076669,sweden,850.24,-0.26837838
-3782715656375536853,sweden,817.2,-0.47928571
-1150328702484411948,sweden,961.2,-0.19714286
3329625568125105129,sweden,1179.2,-0.24
666009443396511417,sweden,1551.7333333333331,-0.24203704
1528924658206659539,sweden,191.2,-0.52
-7831373008744921023,sweden,688.8000000000001,-0.35
5666426953277000267,sweden,1164.0,-0.2
6329558992378877761,sweden,839.68,-0.1148
1106070687951059302,sweden,979.4666666666668,-0.4425
-5064733358338521903,sweden,354.79999999999995,-0.41333333
8416928199504511548,sweden,265.6,-0.36714286
7334585306401261021,sweden,337.6,-0.59833333
1192663729402396608,sweden,464.8,0.0
7674994370115634484,sweden,1305.1692307692308,-0.28020833
8237245801484119338,sweden,726.4,-0.325
6589233129800010010,sweden,461.68888888888887,-0.19125
2671261025685247670,sweden,410.8,-0.08
7627905484649681433,sweden,586.0,-0.49666667
9200356311702103139,sweden,252.0,-0.16
-683000135159186724,sweden,254.4,-0.2
-4958725111368849147,sweden,1199.2,-0.2
-880629405261766091,sweden,588.4,-0.55666667
-5510549636586463644,sweden,301.8,-0.28
-6145805266872010567,sweden,339.6,-0.534
-3435949322071343512,sweden,548.8,-0.3825
-7330841648456110194,sweden,307.04,-0.22
-8074445800271606192,sweden,559.2,-0.2
-6941565389864933881,sweden,1157.3333333333333,-0.235
6229903795508707833,sweden,440.0,-0.129
188324921391169422,sweden,506.24,-0.35384615
-827395313725520568,sweden,549.0666666666667,-0.29333333
1809148484689829037,sweden,479.2,-0.2
-3257427996731055177,sweden,308.4,-0.274
-150291411472411522,sweden,544.0,-0.52275
3620162100618040973,sweden,261.6,-0.33428571
-1987330198893308767,sweden,843.1666666666666,-0.22830189
-4391557564785540804,sweden,676.2666666666667,-0.15928571
-1171366822807354900,sweden,987.2,-0.26857143
8674200014900247126,sweden,238.4,-0.2
-2832661204860159156,sweden,660.0666666666667,-0.38060606
1257352175313699541,sweden,1179.7333333333331,-0.16875
5367703480826376494,sweden,654.0,-0.33615385
4120092271933170588,sweden,379.2,-0.375
636351333259575038,sweden,1128.9333333333334,-0.35347826
-8639939010347924204,sweden,595.8399999999999,-0.30095238
8507230589131539327,sweden,408.0,-0.44
372663093673985183,sweden,1113.8666666666666,-0.3196875
-5670922619262762419,sweden,343.2,-0.185
663936441997893296,sweden,307.2,-0.46
-1268703195755617068,sweden,779.2,-0.48
-4929525302379255331,sweden,1090.56,-0.166
-6022948918901632738,sweden,923.6,-0.32222222
-1213460380247148734,sweden,489.6,-0.207
-3350622802516001014,sweden,439.2,-0.01
-716035124659698291,sweden,160.0,-0.36
-7514732635231069960,sweden,548.9599999999999,-0.32090909
-2074241827968352300,sweden,239.2,-0.4
-7457364426332379900,sweden,588.8,-0.19
-5292923770835408620,sweden,679.4666666666667,-0.11
-598227912598377443,sweden,1136.8,-0.10611111
-7066381992084074604,sweden,2804.4,-0.185
2857270631318121103,sweden,582.4,-0.475
-3949249432850267520,sweden,1016.8,-0.078
-3621823078555289432,sweden,294.79999999999995,-0.28333333
-4134139800474869809,sweden,440.8,-0.46
-5663294448163729516,sweden,734.4,-0.2
3124880282430472732,sweden,485.2,-0.401
-5210757032517616991,sweden,414.72,-0.4325
-6826028503674951185,sweden,406.24,-0.239
5927710013296803165,sweden,539.8399999999999,-0.40666667
-1139707358388808214,sweden,446.4,-0.59
3255152966172499978,sweden,645.8666666666667,-0.47777778
-5265955908788475243,sweden,859.6,-0.155
8547790018641224210,sweden,1916.0,-0.38
6971507345286403292,sweden,191.2,-0.38
835340357352997643,sweden,221.6,-0.55333333
6354153076282108714,sweden,598.0,-0.32
5350561647053091297,sweden,259.6,-0.34
2425560831510802561,sweden,195.2,-0.44
1711975331797461864,sweden,878.4,-0.51
4770345811341171625,sweden,3085.6,-0.046
-6586978076729407367,sweden,383.2000000000001,-0.2
-6395371605727408072,sweden,174.0,-0.38
-3773508953796103034,sweden,525.6,-0.45333333
628226688588768508,sweden,563.4,-0.40833333
-380697954375285667,sweden,583.8666666666667,-0.42166667
4034997188473334642,sweden,516.8,-0.17272727
-4242192184666401586,sweden,481.7142857142857,-0.23166667
9148886340078964965,sweden,382.4,-0.085
500131297550783540,sweden,279.2,-0.44
-1576444929148630611,sweden,418.4,-0.55
-4037703221153045910,sweden,742.8000000000001,-0.395
6616678749653051389,sweden,1598.4,0.0
4655792813196592855,sweden,727.1999999999999,-0.29333333
-6106812705142841768,sweden,446.4,-0.3
7421460886180380318,sweden,355.2,-0.1
-4590296638040580061,sweden,889.6,-0.40125
-3671881585582827201,sweden,95.2,-0.52
-2049442205013696886,sweden,1599.2,0.0
7939231573703340064,sweden,492.53333333333336,-0.40666667
325058808243940147,sweden,455.6,-0.525
-5576583367656391323,sweden,999.6129032258063,-0.20872093
2843324609326781820,sweden,992.662,-0.08882353
-6577962573380404238,sweden,568.8,-0.2325
-8725282880727871061,sweden,658.16,-0.424
-1544318848412820623,sweden,342.4,-0.045
-8582927101768340580,sweden,234.4,-0.16
-2698465088441856100,sweden,156.0,-0.195
6399994997103964519,sweden,835.04,-0.22076923
-1290645960364733023,sweden,461.6,-0.45333333
8082844582026993706,sweden,659.8,-0.42111111
-6792456483728766741,sweden,718.0,-0.2
8916965010168435186,sweden,286.4,-0.52
2579416285149565608,sweden,307.2,-0.46166667
-5380195967854306514,sweden,675.8,-0.26285714
-6833089890966971246,sweden,767.2000000000002,-0.26666667
1024078289885243344,sweden,476.4,-0.11
8543679121353496508,sweden,1042.4,-0.19
2673664224498571323,sweden,1181.6,-0.33769231
3049435827765394425,sweden,851.4,-0.32857143
-8896238669719646991,sweden,210.8,-0.29333333
-3325200034447221285,sweden,680.2666666666667,-0.325
1515215954044179347,sweden,661.28,-0.47071429
-5612049442872238292,sweden,1340.8,-0.32
3600156003983814570,sweden,523.6571428571428,-0.341
8112623184085216505,sweden,736.0,-0.18
2967141974538445346,sweden,639.6,-0.26666667
5884499332647210119,sweden,364.8,-0.09
-4109951665702456029,sweden,1074.0,-0.2
7162811785628930578,sweden,364.26666666666665,-0.204
8820785476189110309,sweden,813.2,-0.58571429
-2375881831491453356,sweden,1012.7999999999998,-0.27916667
-2579092348466941096,sweden,319.2,-0.26
-2660031466659033543,sweden,938.4,-0.30428571
-5100013657472131230,sweden,645.6,-0.32
7778450920548365774,sweden,523.2,-0.21666667
1213481164760220707,sweden,223.2,-0.44
6627279006709406089,sweden,600.0727272727273,-0.2045
842103925364802658,sweden,319.2,0.0
-1266621102155236258,sweden,199.2,-0.2
2750023574099688741,sweden,1053.6,-0.42125
8381842421345176370,sweden,864.64,-0.36
-8749568718461346644,sweden,588.0,-0.384
8700974466239860475,sweden,383.2,-0.36
6717809793306130527,sweden,427.8,-0.44
-7217590289784602711,sweden,159.2,-0.47
1652228252663315903,sweden,446.4,-0.225
-8793857825362533167,sweden,1751.6,-0.28125
-4298463804556873522,sweden,222.4,-0.595
-2607253411221275518,sweden,719.2,0.0
3354804791042998708,sweden,314.6,-0.31625
3991875469771818102,sweden,550.8,-0.42666667
4927907177495790392,sweden,167.2,-0.44
-7303600347291881815,sweden,399.2,-0.5
5253108548346237710,sweden,642.1818181818181,-0.23681818
-9115342633711180291,sweden,3181.066666666667,-0.31030303
-731506452681540655,sweden,383.2,-0.52
9057019967704567343,sweden,1277.6,-0.13333333
6752229210482645627,sweden,452.0,-0.405
-2717001602948733992,sweden,1915.2,-0.47428571
608681086614358950,sweden,561.0666666666667,-0.39181818
4680616331621382158,sweden,736.0,-0.341
-534493486692427933,sweden,1160.4,-0.21545455
-2199597495559518927,sweden,389.86666666666673,-0.612
8811187696667501854,sweden,3340.4,-0.29068966
7260430676795990859,sweden,698.4,-0.36
-4512158289131260580,sweden,823.8399999999999,-0.32666667
3404304414058334718,sweden,648.8000000000001,-0.16428571
9126200039865608433,sweden,268.4,-0.52428571
-2731013372514625438,sweden,209.2,-0.37
2297238610137255471,sweden,698.4,-0.26928571
3445824912990673783,sweden,1479.2,-0.26
8746924504512790638,sweden,769.0434782608696,-0.47016667
-2166952208395418313,sweden,417.68888888888887,-0.27
739633798599033284,sweden,685.28,-0.26090909
5313255368236554141,sweden,665.3333333333334,-0.54416667
-2512775833140490660,sweden,783.8666666666667,-0.1925
-3229053872033087919,sweden,166.0,-0.42666667
-8830590230987273485,sweden,402.6666666666667,-0.37833333
-7437950923844139952,sweden,223.2,-0.36
-1621454441250417738,sweden,807.6,-0.46857143
7228529003727220541,sweden,440.4,-0.555
6944952997841196777,sweden,1085.6,-0.205
-4063340881617977040,sweden,892.0,-0.2125
7303245167291142203,sweden,301.6,-0.24
-7982387350364716042,sweden,223.2,-0.502
-2381012563999646235,sweden,577.6,-0.31777778
-6795224030940288130,sweden,277.2,-0.38666667
3791745199101426038,sweden,1430.0,-0.37333333
4422170571054749638,sweden,9859.2,-0.32
-4569056566350814823,sweden,1277.6,-0.31
-4050677332938754068,sweden,1030.4,-0.56125
976567085753614314,sweden,2325.6,-0.31590909
7396267753858130688,sweden,398.4,-0.515
-6483334388145380970,sweden,689.0666666666666,-0.26833333
8358194836399108554,sweden,418.6,-0.34625
-7950909780321168509,sweden,859.2,-0.3004
8135318141717490818,sweden,145.2,-0.33
-4064088117811278314,sweden,1390.4,-0.25142857
-8961999849838863871,sweden,601.2,-0.49642857
930211462957426154,sweden,686.0307692307692,-0.2005
-6927003031979685352,sweden,239.2,-0.2
-6533481833255422751,sweden,843.2,-0.28071429
6742888337168559380,sweden,182.4,-0.445
-4578614409315774018,sweden,896.8000000000001,-0.316
-52555390842992545,sweden,423.2,-0.21
4883297175102952116,sweden,835.4666666666667,-0.235
6684765070565375142,sweden,968.5333333333332,-0.27148148
4554197426727130247,sweden,568.8,-0.28
8105300651290066520,sweden,782.4,-0.32
-5000223073905054965,sweden,479.2,-0.33
986187084100031332,sweden,1504.48,-0.31
-2338169800483051919,sweden,530.0,-0.31333333
6674411733516693588,sweden,244.2,-0.378
-600020408810685870,sweden,604.2666666666667,-0.42933333
-1403969457108928421,sweden,446.4,-0.55833333
-1488873824048133548,sweden,1189.8,-0.29535714
3023899564838747200,sweden,726.4,-0.44
501680521039916165,sweden,122.4,-0.32
-7210941674238597194,sweden,317.6,-0.35333333
1710232441821183289,sweden,341.6,-0.01666667
8553647660304010526,sweden,348.0,-0.23
-8930768166023387174,sweden,398.8,-0.302
3502671176410586549,sweden,454.88,-0.29571429
-1118870873158755690,sweden,479.2,0.0
7275699830237701618,sweden,660.9333333333333,-0.26153846
5085495908540846647,sweden,328.8,-0.25
-9122212244065263210,sweden,1904.0,-0.20047619
4863013308266690302,sweden,547.4666666666667,-0.085
2237857211462743801,sweden,645.6533333333333,-0.38861111
-5538700096469530579,sweden,399.2,-0.2
-4362824707067502917,sweden,230.8,-0.15333333
-2503684564305174513,sweden,495.73333333333335,-0.19153846
-5633131901037664326,sweden,781.9428571428572,-0.23
-5273851491647195631,sweden,537.4666666666666,-0.38833333
6288274066124700062,sweden,4554.4,-0.2
9068378444536605876,sweden,470.56,-0.38333333
-666999831108623238,sweden,159.2,-0.2
-6298556438772706443,sweden,503.2000000000001,-0.6
8741209944707344631,sweden,55.2,-0.63
2663645718427508395,sweden,418.24,-0.43666667
6289276628781066651,sweden,452.26666666666665,-0.3225
2926490658934997832,sweden,622.4,-0.38625
-7556085107507696123,sweden,262.6666666666667,-0.068
2893902087754326573,sweden,2682.4,-0.34954545
6624072258046406169,sweden,622.6666666666666,-0.383125
-4740481038797380310,sweden,107.2,-0.23
3268256624314659725,sweden,573.6,-0.21666667
3661676708293082763,sweden,839.2,-0.44
-5026370880478433022,sweden,725.8909090909091,-0.43828571
3773824776246733640,sweden,1023.2,-0.4
7418705855858181342,sweden,643.6,-0.49692308
-6776933368250016876,sweden,379.6,-0.32090909
3353009096871836085,sweden,255.46666666666667,-0.244
3519291316322731153,sweden,297.6,-0.3475
3599167608644574554,sweden,452.8,-0.284
-3697937028623910634,sweden,2249.6,-0.435
5645446042326020549,sweden,855.7075000000001,-0.394
7372348723636230816,sweden,586.1714285714286,-0.17
8011256733634312189,sweden,973.8,-0.1725
-1678223972512150361,sweden,1278.4,-0.36
4400287536237618338,sweden,181.6,-0.75333333
5125016094084219791,sweden,1462.4,-0.39666667
-4017639458056547668,sweden,671.3599999999999,-0.43642857
129471407684387686,sweden,697.7846153846154,-0.32551724
5198853651910621070,sweden,446.4,-0.0875
-1407405909650000735,sweden,1614.4888888888888,-0.23735294
